date,origin,destination,commodity,vessel_type,cargo_tonnes,bdi,vlsfo_usd_per_tonne,coal_price_usd_per_mt,iron_ore_price_usd_per_dmt,wind_kmh,wave_height_m,cyclone_risk,weather_delay_days,current_freight_usd_per_tonne,next_month_freight_usd_per_tonne,trajectory_id,data_origin,synthetic_generation_method
2077-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1560.0,638.0,124.2,124.4,32.410000000000004,2.0,2.0,0.5,10.106490979591282,9.013134814545122,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,9.013134814545122,7.999426974619537,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,7.999426974619537,8.09409757321082,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,8.09409757321082,9.719195129270899,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,9.719195129270899,9.598114275117805,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,9.598114275117805,10.466763990466903,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,10.466763990466903,10.62509774809531,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,10.62509774809531,11.95466570785497,SYN0212,synthetic,empirical_constrained_simulation_v1
2077-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,11.95466570785497,8.965999280891227,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,8.965999280891227,8.528051303471717,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,8.528051303471717,9.851427009410834,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,9.851427009410834,9.821001815183118,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,9.821001815183118,9.335394422668392,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,9.335394422668392,11.387223549756422,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,11.387223549756422,11.302987387415824,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,11.302987387415824,11.500867315968465,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,11.500867315968465,11.412547806629197,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,11.412547806629197,11.336327262758992,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,11.336327262758992,13.49209074435548,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,13.49209074435548,12.36703740914664,SYN0212,synthetic,empirical_constrained_simulation_v1
2078-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,12.36703740914664,11.547149713512889,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-01-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,11.547149713512889,11.25124591365204,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-02-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,11.25124591365204,8.43843443523903,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-03-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,8.43843443523903,7.935931623103842,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-04-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,7.935931623103842,9.556290452499857,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-05-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,9.556290452499857,9.779775069559342,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-06-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,9.779775069559342,10.245739632841222,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-07-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,10.245739632841222,9.996432431139054,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-08-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,9.996432431139054,11.100982233418867,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-09-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,11.100982233418867,11.573302376728552,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-10-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,11.573302376728552,14.46662797091069,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-11-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,14.46662797091069,16.441000176437417,SYN0212,synthetic,empirical_constrained_simulation_v1
2079-12-01,Hay Point,East Coast India,Coal,Capesize,170000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,16.441000176437417,15.996287070176344,SYN0212,synthetic,empirical_constrained_simulation_v1
2034-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,19.1,20.19783294718891,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,20.19783294718891,16.282296185417966,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,16.282296185417966,18.225551512278198,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,18.225551512278198,15.937411112642165,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,15.937411112642165,15.738380507704303,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,15.738380507704303,16.01418668328355,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,16.01418668328355,17.545061901469882,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,17.545061901469882,20.073364200381025,SYN0302,synthetic,empirical_constrained_simulation_v1
2034-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,20.073364200381025,17.397011235158317,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,17.397011235158317,18.653539362648228,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,18.653539362648228,17.798066464080865,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,17.798066464080865,18.842856931222826,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,18.842856931222826,17.500010632492057,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,17.500010632492057,17.16104346111874,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,17.16104346111874,18.834768670433924,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,18.834768670433924,14.25236586117951,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1350.0,605.0,145.8,99.9,46.6704,3.4,2.0,3.0,14.25236586117951,14.842660583214116,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,14.842660583214116,11.73045199539394,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,11.73045199539394,14.499465665405284,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,14.499465665405284,14.065204236529738,SYN0302,synthetic,empirical_constrained_simulation_v1
2035-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,14.065204236529738,14.11498853956545,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,14.11498853956545,14.442167573515624,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,14.442167573515624,14.625898557387295,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,14.625898557387295,14.375660531768718,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,14.375660531768718,15.519752938498124,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,15.519752938498124,18.656040992141218,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,18.656040992141218,23.32005124017652,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,23.32005124017652,24.933800489505316,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,24.933800489505316,27.57764751810813,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,27.57764751810813,20.683235638581095,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,20.683235638581095,20.108918697155023,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,20.108918697155023,20.21664022990905,SYN0302,synthetic,empirical_constrained_simulation_v1
2036-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,20.21664022990905,21.28416409050848,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,21.28416409050848,22.019144397661144,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,22.019144397661144,21.46073822804423,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,21.46073822804423,26.39450540229898,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,26.39450540229898,24.774841671796167,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,24.774841671796167,23.37073654784249,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,23.37073654784249,25.478830594166666,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,25.478830594166666,27.0081003287856,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,27.0081003287856,21.740254419209514,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,21.740254419209514,16.305190814407133,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,16.305190814407133,16.095946299672217,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,16.095946299672217,20.119932874590273,SYN0302,synthetic,empirical_constrained_simulation_v1
2037-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,20.119932874590273,19.741386300234137,SYN0302,synthetic,empirical_constrained_simulation_v1
2038-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,19.741386300234137,21.554542687517426,SYN0302,synthetic,empirical_constrained_simulation_v1
2038-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,21.554542687517426,19.035382996953622,SYN0302,synthetic,empirical_constrained_simulation_v1
2038-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,19.035382996953622,15.061791920979509,SYN0302,synthetic,empirical_constrained_simulation_v1
2038-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,15.061791920979509,15.813643145555986,SYN0302,synthetic,empirical_constrained_simulation_v1
2050-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,15.3,14.890918540455754,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,14.890918540455754,14.51445714786984,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,14.51445714786984,14.859040970618924,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1500.0,614.0,106.3,103.3,39.818000000000005,2.8,3.0,2.0,14.859040970618924,15.317047694080498,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,15.317047694080498,14.866979927131974,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,14.866979927131974,14.798066291951253,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,14.798066291951253,16.26416952667592,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,16.26416952667592,14.439134815022696,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,14.439134815022696,15.565515576542742,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1460.0,608.0,112.2,99.7,48.152,3.5,2.0,3.5,15.565515576542742,16.546117075963036,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,16.546117075963036,12.409587806972276,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,12.409587806972276,9.307190855229207,SYN0306,synthetic,empirical_constrained_simulation_v1
2051-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,9.307190855229207,11.305981579472782,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1820.0,655.0,135.0,112.8,26.2984,1.6,2.0,0.5,11.305981579472782,10.390654210629279,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,10.390654210629279,10.34902369325575,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,10.34902369325575,9.275022853542424,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,9.275022853542424,9.976892969749255,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,9.976892969749255,9.89256925322334,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,9.89256925322334,12.345823424002116,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,12.345823424002116,13.32983159601936,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,13.32983159601936,15.702228452867535,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1850.0,635.0,107.5,103.5,33.7064,2.3,5.0,4.0,15.702228452867535,16.09995685311348,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1980.0,640.0,98.6,97.2,27.78,1.7,2.0,0.5,16.09995685311348,19.942009401454687,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,19.942009401454687,19.878125764946677,SYN0306,synthetic,empirical_constrained_simulation_v1
2052-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,19.878125764946677,19.78408297113942,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1680.0,645.0,131.5,109.8,27.78,1.7,1.0,0.0,19.78408297113942,22.96907208035173,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1740.0,630.0,146.6,101.4,32.410000000000004,2.2,5.0,3.5,22.96907208035173,18.111627612296953,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1380.0,595.0,118.6,99.6,29.632,1.8,2.0,0.5,18.111627612296953,20.07757855815471,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,20.07757855815471,20.62288851633026,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1890.0,642.0,135.1,107.5,43.522000000000006,3.1,3.0,2.5,20.62288851633026,18.359387537574975,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1390.0,610.0,139.2,92.8,38.52160000000001,2.7,3.0,2.0,18.359387537574975,22.94923442196872,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2150.0,658.0,104.4,97.0,37.966,2.8,5.0,2.5,22.94923442196872,17.211925816476537,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-08-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,17.211925816476537,20.274910382078012,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-09-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,20.274910382078012,21.893651586255015,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-10-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1950.0,660.0,142.0,118.9,35.188,2.6,4.0,2.0,21.893651586255015,24.28666254388859,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-11-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1970.0,646.0,112.6,102.5,31.484,2.1,4.0,2.5,24.28666254388859,24.24726229955408,SYN0306,synthetic,empirical_constrained_simulation_v1
2053-12-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1310.0,588.0,106.9,105.1,31.1136,1.9,2.0,0.5,24.24726229955408,28.662013369936798,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-01-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1880.0,648.0,142.1,100.5,31.1136,2.0,4.0,2.5,28.662013369936798,27.17150425808577,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-02-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1540.0,620.0,112.9,97.3,50.93,3.8,2.0,4.0,27.17150425808577,25.705078687262798,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-03-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1910.0,650.0,129.8,102.2,31.484,1.9,2.0,1.0,25.705078687262798,24.884455288608077,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-04-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1360.0,592.0,104.0,100.1,26.854000000000003,1.6,1.0,0.0,24.884455288608077,26.48972862283092,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-05-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,26.48972862283092,27.74323706401697,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-06-01,Hay Point,East Coast India,Coal,Panamax,75000.0,2080.0,652.0,109.0,92.3,45.9296,3.3,3.0,3.0,27.74323706401697,21.759551768732276,SYN0306,synthetic,empirical_constrained_simulation_v1
2054-07-01,Hay Point,East Coast India,Coal,Panamax,75000.0,1420.0,615.0,137.6,106.9,48.152,3.6,2.0,3.5,21.759551768732276,20.311130298722805,SYN0306,synthetic,empirical_constrained_simulation_v1
